Customer_ID,Join_Date,Industry,Total_Users,Monthly_Revenue,Contract_Type,Support_Tickets,Last_Login_Days_Ago,Churn_Label,Churn_Label_Flag,Total_Users_Flag,Monthly_Revenue_Flag,Last_Login_Days_Ago_Flag,Support_Tickets_Missing,Contract_Type_Unknown
1864,2020-08-30,Finance,8.0,383.0,1 Year,5.0,20.0,No,,,,,0,0
1865,2022-04-29,Finance,21.0,1082.0,Month-to-Month,1.0,10.0,No,,,,,0,0
1866,2020-01-24,Healthcare,19.0,955.0,2 Year,1.0,9.0,No,,,,,0,0
1867,2022-11-03,Healthcare,61.0,3100.0,1 Year,1.0,24.0,Yes,,,,,0,0
1868,2021-11-30,Finance,40.0,2030.0,2 Year,1.0,18.0,Yes,,,,,0,0
1869,2021-11-07,Education,9.0,473.0,2 Year,1.0,15.0,No,,,,,0,0
1870,2020-10-05,Healthcare,7.0,391.0,Month-to-Month,0.0,20.0,No,,,,,1,0
1871,2022-08-05,Education,67.0,3382.0,2 Year,4.0,1.0,No,,,,,0,0
1872,2021-10-08,Healthcare,3.0,198.0,Month-to-Month,0.0,6.0,No,,,,,0,0
1873,2020-05-15,Education,21.0,1049.0,1 Year,0.0,26.0,Yes,,,,,1,0
1874,2022-12-30,Healthcare,13.0,651.0,2 Year,2.0,19.0,No,,,,,0,0
1875,2021-10-06,Healthcare,29.0,1434.0,1 Year,1.0,13.0,No,,,,,0,0
1876,2022-07-14,Finance,29.0,1468.0,Month-to-Month,4.0,16.0,Yes,,,,,0,0
1877,2020-07-08,Finance,6.0,336.0,2 Year,2.0,0.0,No,,,,,0,0
1878,2021-01-24,Healthcare,13.0,673.0,1 Year,1.0,23.0,No,,,,,0,0
1879,2020-10-20,Tech,39.0,1942.0,2 Year,1.0,21.0,No,,,,,0,0
1880,2022-07-29,Education,28.0,1429.0,2 Year,6.0,27.0,Yes,,,,,0,0
1881,2020-06-27,Education,15.0,772.0,1 Year,0.0,28.0,Yes,,,,,0,0
1882,2021-10-01,Healthcare,23.0,1132.0,2 Year,0.0,24.0,No,,,,,0,0
1883,2021-02-14,Education,8.0,404.0,1 Year,5.0,8.0,No,,,,,0,0
1884,2020-08-28,Manufacturing,6.0,314.0,Month-to-Month,3.0,5.0,Yes,,,,,0,0
1885,2022-11-18,Finance,18.0,893.0,Month-to-Month,3.0,17.0,No,,,,,0,0
1886,2021-08-03,Manufacturing,37.0,1861.0,Month-to-Month,4.0,2.0,No,,,,,0,0
1887,2022-06-27,Tech,5.0,236.0,Month-to-Month,2.0,0.0,No,,,,,0,0
1888,2022-02-24,Manufacturing,15.0,736.0,Month-to-Month,3.0,13.0,No,,,,,0,0
1889,2022-07-02,Education,17.0,875.0,1 Year,2.0,10.0,No,,,,,0,0
1890,2022-12-28,Education,17.0,840.0,1 Year,4.0,18.0,No,,,,,0,0
1891,2022-08-17,Retail,52.0,2592.0,1 Year,4.0,9.0,No,,,,,0,0
1892,2022-08-21,Healthcare,13.0,659.0,Month-to-Month,0.0,4.0,No,,,,,0,0
1893,2022-03-13,Healthcare,7.0,353.0,2 Year,2.0,29.0,No,,,,,0,0
1894,2022-07-17,Retail,33.0,1692.0,Month-to-Month,1.0,2.0,No,,,,,0,0
1895,2020-12-15,Retail,8.0,416.0,1 Year,2.0,19.0,No,,,,,0,0
1896,2020-08-07,Retail,20.0,1021.0,2 Year,3.0,20.0,No,,,,,0,0
1897,2022-03-31,Retail,14.0,732.0,Month-to-Month,2.0,19.0,Yes,,,,,0,0
1898,2020-05-15,Retail,15.0,773.0,Month-to-Month,2.0,26.0,No,,,,,0,0
1899,2021-12-01,Education,5.0,299.0,2 Year,2.0,7.0,No,,,,,0,0
1900,2022-09-23,Retail,1.0,44.0,2 Year,4.0,19.0,No,,,,,0,0
1901,2020-12-26,Manufacturing,12.0,619.0,1 Year,0.0,2.0,No,,,,,0,0
1902,2022-02-15,Finance,4.0,221.0,1 Year,2.0,20.0,No,,,,,0,0
1903,2020-01-01,Manufacturing,21.0,1048.0,2 Year,0.0,4.0,No,,,,,1,0
1904,2022-07-04,Healthcare,18.0,905.0,Month-to-Month,1.0,21.0,Yes,,,,,0,0
1905,2022-06-09,Retail,43.0,2174.0,Month-to-Month,0.0,18.0,Yes,,,,,0,0
1906,2020-09-18,Tech,29.0,1467.0,Month-to-Month,0.0,11.0,No,,,,,1,0
1907,2022-01-05,Education,38.0,1894.0,1 Year,3.0,27.0,Yes,,,,,0,0
1908,2022-03-18,Finance,11.0,570.0,2 Year,0.0,12.0,No,,,,,0,0
1909,2020-12-21,Healthcare,14.0,740.0,Month-to-Month,3.0,6.0,No,,,,,0,0
1910,2022-05-04,Education,44.0,2199.0,1 Year,2.0,27.0,Yes,,,,,0,0
1911,2020-02-02,Finance,6.0,298.0,2 Year,0.0,28.0,No,,,,,1,0
1912,2020-06-22,Education,39.0,1947.0,2 Year,2.0,25.0,No,,,,,0,0
1913,2022-05-21,Retail,6.0,303.0,1 Year,0.0,16.0,No,,,,,0,0
1914,2021-12-28,Education,8.0,408.0,Month-to-Month,2.0,13.0,No,,,,,0,0
1915,2021-04-29,Tech,31.0,1594.0,1 Year,2.0,13.0,No,,,,,0,0
1916,2020-03-18,Education,13.0,691.0,2 Year,0.0,11.0,No,,,,,0,0
1917,2020-06-12,Healthcare,6.0,298.0,2 Year,1.0,23.0,No,,,,,0,0
1918,2022-08-10,Education,6.0,346.0,Month-to-Month,1.0,16.0,Yes,,,,,0,0
1919,2020-06-08,Manufacturing,23.0,1199.0,2 Year,0.0,,No,,,,negative_set_to_missing,1,0
1920,2020-01-23,Healthcare,11.0,590.0,1 Year,2.0,16.0,No,,,,,0,0
1921,2022-05-12,Manufacturing,46.0,2325.0,1 Year,3.0,9.0,No,,,,,0,0
1922,2021-09-14,Education,17.0,863.0,Month-to-Month,1.0,20.0,Yes,,,,,0,0
1923,2021-08-20,Healthcare,31.0,1533.0,1 Year,1.0,15.0,No,,,,,0,0
1924,2021-05-31,Education,1.0,46.0,2 Year,4.0,8.0,No,,,,,0,0
1925,2020-08-16,Finance,7.0,352.0,2 Year,1.0,23.0,No,,,,,0,0
1926,2021-06-19,Healthcare,17.0,860.0,1 Year,3.0,5.0,No,,,,,0,0
1927,2020-06-21,Retail,12.0,598.0,2 Year,1.0,29.0,No,,,,,0,0
1928,2022-02-23,Manufacturing,5.0,260.0,2 Year,3.0,14.0,No,,,,,0,0
1929,2021-12-07,Retail,5.0,236.0,2 Year,5.0,8.0,Yes,,,,,0,0
1930,2022-03-27,Manufacturing,23.0,1190.0,1 Year,0.0,15.0,No,,,,,1,0
1931,2021-04-23,Manufacturing,20.0,1028.0,2 Year,1.0,22.0,No,,,,,0,0
1932,2022-06-09,Healthcare,6.0,281.0,1 Year,1.0,29.0,No,,,,,0,0
1933,2022-12-21,Retail,37.0,1835.0,Month-to-Month,2.0,29.0,No,,,,,0,0
1934,2021-07-12,Manufacturing,48.0,2422.0,1 Year,2.0,8.0,No,,,,,0,0
1935,2022-03-12,Finance,12.0,639.0,2 Year,0.0,23.0,No,,,,,0,0
1936,2022-11-30,Tech,29.0,1473.0,2 Year,1.0,22.0,No,,,,,0,0
1937,2020-01-18,Healthcare,4.0,188.0,Month-to-Month,0.0,13.0,Yes,,,,,1,0
1938,2021-03-25,Tech,25.0,1266.0,1 Year,1.0,6.0,Yes,,,,,0,0
1939,2020-04-26,Tech,6.0,307.0,2 Year,3.0,20.0,No,,,,,0,0
1940,2020-09-23,Finance,16.0,828.0,2 Year,4.0,24.0,No,,,,,0,0
1941,2020-08-15,Education,6.0,303.0,1 Year,4.0,9.0,No,,,,,0,0
1942,2022-07-17,Healthcare,3.0,165.0,1 Year,1.0,22.0,No,,,,,0,0
1943,2021-06-11,Healthcare,28.0,1400.0,Month-to-Month,3.0,8.0,No,,,,,0,0
1944,2020-05-03,Finance,8.0,413.0,1 Year,4.0,5.0,No,,,,,0,0
1945,2022-03-15,Retail,8.0,402.0,2 Year,0.0,15.0,No,,,,,1,0
1946,2021-03-23,Manufacturing,2.0,93.0,1 Year,2.0,22.0,Yes,,,,,0,0
1947,2021-05-28,Tech,48.0,2437.0,Month-to-Month,3.0,28.0,No,,,,,0,0
1948,2020-03-18,Manufacturing,7.0,379.0,1 Year,1.0,4.0,No,,,,,0,0
1949,2020-01-08,Retail,33.0,1695.0,2 Year,4.0,30.0,No,,,,,0,0
1950,2020-05-23,Retail,7.0,399.0,Month-to-Month,3.0,0.0,No,,,,,0,0
1951,2020-09-05,Education,6.0,348.0,1 Year,0.0,10.0,No,,,,,0,0
1952,2020-07-04,Healthcare,14.0,726.0,2 Year,3.0,27.0,Yes,,,,,0,0
1953,2021-02-19,Healthcare,5.0,252.0,2 Year,5.0,1.0,No,,,,,0,0
1954,2022-03-09,Retail,18.0,893.0,2 Year,0.0,22.0,Yes,,,,,0,0
1955,2021-01-23,Finance,33.0,1647.0,Month-to-Month,3.0,6.0,Yes,,,,,0,0
1956,2022-09-28,Retail,10.0,529.0,Month-to-Month,0.0,25.0,Yes,,,,,0,0
1957,2020-02-03,Retail,24.0,1184.0,1 Year,1.0,1.0,No,,,,,0,0
1958,2020-08-30,Manufacturing,22.0,1107.0,2 Year,2.0,21.0,No,,,,,0,0
1959,2020-11-01,Tech,26.0,1309.0,Month-to-Month,5.0,1.0,No,,,,,0,0
1960,2022-08-23,Tech,2.0,85.0,Month-to-Month,0.0,22.0,Yes,,,,,0,0
1961,2021-09-21,Tech,9.0,442.0,1 Year,3.0,19.0,No,,,,,0,0
1962,2020-08-21,Retail,21.0,1093.0,2 Year,6.0,25.0,Yes,,,,,0,0
1963,2021-11-21,Finance,35.0,1781.0,1 Year,0.0,3.0,No,,,,,1,0
1964,2021-10-20,Finance,44.0,2207.0,Month-to-Month,2.0,18.0,Yes,,,,,0,0
1965,2022-04-30,Manufacturing,15.0,751.0,2 Year,1.0,11.0,No,,,,,0,0
1966,2020-03-24,Finance,8.0,397.0,Month-to-Month,4.0,25.0,No,recoded_from_1,,,,0,0
1967,2020-02-02,Education,12.0,642.0,Month-to-Month,3.0,0.0,Yes,,,,,0,0
1968,2021-08-04,Finance,16.0,833.0,2 Year,1.0,25.0,No,,,,,0,0
1969,2021-02-26,Finance,23.0,1148.0,2 Year,0.0,8.0,No,,,,,0,0
1970,2020-03-18,Healthcare,9.0,453.0,Unknown,1.0,15.0,No,,,,,0,1
1971,2021-12-13,Tech,9.0,483.0,Month-to-Month,0.0,17.0,Yes,,,,,0,0
1972,2022-01-11,Finance,15.0,799.0,2 Year,1.0,7.0,No,,,,,0,0
1973,2021-07-20,Retail,10.0,486.0,Month-to-Month,3.0,3.0,No,,,,,0,0
1974,2022-10-15,Healthcare,9.0,452.0,Month-to-Month,0.0,21.0,Yes,,,,,0,0
1975,2021-03-05,Retail,12.0,635.0,1 Year,5.0,10.0,No,,,,,0,0
1976,2020-03-29,Tech,8.0,393.0,2 Year,2.0,1.0,No,,,,,0,0
1977,2022-09-20,Manufacturing,16.0,845.0,Month-to-Month,2.0,2.0,No,,,,,0,0
1978,2021-10-29,Tech,9.0,483.0,Month-to-Month,3.0,23.0,No,,,,,0,0
1979,2021-10-29,Retail,41.0,2059.0,Month-to-Month,0.0,7.0,No,,,,,1,0
1980,2021-03-27,Finance,3.0,139.0,1 Year,5.0,18.0,No,,,,,0,0
1981,2021-03-18,Finance,12.0,638.0,Month-to-Month,4.0,12.0,No,,,,,0,0
1982,2022-01-04,Tech,8.0,414.0,Month-to-Month,1.0,10.0,No,,,,,0,0
1983,2021-07-28,Healthcare,11.0,547.0,Month-to-Month,1.0,27.0,No,,,,,0,0
1984,2021-03-26,Manufacturing,18.0,917.0,2 Year,1.0,5.0,No,,,,,0,0
1985,2020-12-14,Finance,26.0,1350.0,Month-to-Month,1.0,2.0,No,,,,,0,0
1986,2022-08-27,Finance,9.0,489.0,1 Year,3.0,0.0,No,,,,,0,0
1987,2021-05-22,Finance,30.0,1521.0,1 Year,1.0,18.0,No,,,,,0,0
1988,2020-01-11,Manufacturing,17.0,883.0,Month-to-Month,5.0,,No,,,,negative_set_to_missing,0,0
1989,2020-03-09,Tech,38.0,1934.0,2 Year,3.0,12.0,No,,,,,0,0
1990,2022-07-15,Finance,6.0,343.0,Month-to-Month,1.0,2.0,Yes,,,,,0,0
1991,2020-09-28,Retail,40.0,2025.0,1 Year,2.0,7.0,No,,,,,0,0
1992,2021-09-16,Tech,30.0,1500.0,2 Year,2.0,14.0,No,,,,,0,0
1993,2022-07-20,Education,36.0,1839.0,Month-to-Month,3.0,27.0,Yes,,,,,0,0
1994,2022-08-08,Manufacturing,8.0,380.0,2 Year,2.0,2.0,No,,,,,0,0
1995,2020-03-07,Manufacturing,5.0,267.0,1 Year,0.0,24.0,No,,,,,1,0
1996,2021-02-28,Manufacturing,3.0,140.0,2 Year,3.0,28.0,No,,,,,0,0
1997,2022-01-15,Healthcare,13.0,636.0,Month-to-Month,1.0,12.0,No,,,,,0,0
1998,2022-01-20,Finance,16.0,802.0,2 Year,4.0,17.0,No,,,,,0,0
1999,2020-10-10,Manufacturing,40.0,2022.0,Month-to-Month,2.0,17.0,No,,,,,0,0
2000,2021-03-05,Retail,21.0,1058.0,1 Year,1.0,,No,,,,negative_set_to_missing,0,0
2001,2021-07-21,Manufacturing,15.0,736.0,Month-to-Month,3.0,11.0,No,,,,,0,0
2002,2020-09-08,Healthcare,35.0,1790.0,2 Year,1.0,17.0,No,,,,,0,0
2003,2022-07-14,Tech,16.0,827.0,2 Year,2.0,30.0,No,,,,,0,0
2004,2021-01-20,Tech,23.0,1188.0,Month-to-Month,0.0,2.0,Yes,,,,,0,0
2005,2020-12-03,Manufacturing,32.0,1615.0,Month-to-Month,1.0,22.0,Yes,,,,,0,0
2006,2020-02-16,Retail,9.0,467.0,1 Year,4.0,21.0,Yes,,,,,0,0
2007,2022-06-28,Manufacturing,15.0,732.0,1 Year,1.0,6.0,No,,,,,0,0
2008,2021-11-18,Retail,32.0,1632.0,2 Year,2.0,10.0,No,,,,,0,0
2009,2022-12-21,Healthcare,11.0,600.0,1 Year,2.0,,No,,,,negative_set_to_missing,0,0
2010,2020-12-17,Tech,21.0,1063.0,Month-to-Month,0.0,15.0,No,,,,,0,0
2011,2020-10-30,Finance,22.0,1125.0,1 Year,2.0,14.0,No,,,,,0,0
2012,2021-08-07,Finance,20.0,1003.0,Month-to-Month,5.0,26.0,No,recoded_from_1,,,,0,0
2013,2020-11-26,Retail,12.0,610.0,Month-to-Month,2.0,1.0,No,,,,,0,0
2014,2021-06-17,Healthcare,18.0,927.0,Month-to-Month,1.0,6.0,Yes,,,,,0,0
2015,2020-10-29,Tech,9.0,477.0,1 Year,1.0,17.0,No,,,,,0,0
2016,2020-02-21,Healthcare,13.0,681.0,1 Year,4.0,24.0,No,,,,,0,0
2017,2020-11-15,Education,10.0,480.0,2 Year,1.0,17.0,No,,,,,0,0
2018,2021-08-28,Education,12.0,640.0,1 Year,4.0,30.0,No,,,,,0,0
2019,2020-10-28,Tech,16.0,836.0,1 Year,2.0,22.0,No,,,,,0,0
2020,2020-10-12,Finance,74.0,3750.0,Month-to-Month,4.0,9.0,Yes,,,,,0,0
2021,2022-07-02,Finance,16.0,825.0,Month-to-Month,1.0,10.0,Yes,,,,,0,0
2022,2022-12-14,Education,3.0,158.0,1 Year,4.0,6.0,No,,,,,0,0
2023,2020-06-27,Manufacturing,5.0,295.0,1 Year,1.0,6.0,No,,,,,0,0
2024,2020-04-24,Retail,2.0,126.0,1 Year,4.0,4.0,No,,,,,0,0
2025,2022-02-02,Manufacturing,17.0,831.0,1 Year,1.0,11.0,No,,,,,0,0
2026,2020-06-28,Retail,19.0,957.0,2 Year,0.0,28.0,No,,,,,1,0
2027,2021-08-14,Finance,33.0,1650.0,2 Year,2.0,28.0,No,,,,,0,0
2028,2020-06-25,Healthcare,8.0,398.0,Month-to-Month,3.0,9.0,No,,,,,0,0
2029,2020-05-15,Retail,5.0,278.0,Month-to-Month,2.0,0.0,No,,,,,0,0
2030,2020-12-24,Finance,15.0,789.0,Unknown,2.0,18.0,No,,,,,0,1
2031,2022-02-20,Manufacturing,10.0,517.0,Unknown,2.0,15.0,Yes,,,,,0,1
2032,2021-09-14,Finance,3.0,193.0,2 Year,3.0,23.0,Yes,,,,,0,0
2033,2021-06-21,Healthcare,11.0,568.0,2 Year,2.0,26.0,Yes,,,,,0,0
2034,2022-05-04,Tech,19.0,952.0,1 Year,2.0,29.0,No,,,,,0,0
2035,2021-07-21,Manufacturing,37.0,1893.0,Month-to-Month,0.0,19.0,No,,,,,0,0
2036,2022-06-12,Tech,3.0,163.0,2 Year,1.0,21.0,No,,,,,0,0
2037,2022-02-03,Finance,48.0,2445.0,2 Year,3.0,18.0,Yes,,,,,0,0
2038,2020-04-29,Finance,9.0,448.0,1 Year,1.0,14.0,No,,,,,0,0
2039,2020-04-18,Tech,5.0,264.0,1 Year,5.0,13.0,No,,,,,0,0
2040,2021-08-16,Education,7.0,367.0,2 Year,1.0,20.0,No,,,,,0,0
2041,2021-01-10,Healthcare,2.0,92.0,2 Year,0.0,24.0,No,,,,,1,0
2042,2021-09-08,Healthcare,7.0,364.0,2 Year,3.0,22.0,Yes,,,,,0,0
2043,2020-10-21,Retail,34.0,1681.0,Month-to-Month,1.0,16.0,No,,,,,0,0
2044,2021-11-27,Manufacturing,47.0,2350.0,Month-to-Month,1.0,6.0,Yes,,,,,0,0
2045,2022-12-12,Retail,30.0,1548.0,2 Year,3.0,17.0,No,,,,,0,0
2046,2022-08-01,Healthcare,2.0,89.0,Month-to-Month,2.0,26.0,Yes,,,,,0,0
2047,2022-01-12,Healthcare,1.0,47.0,1 Year,1.0,28.0,No,,,,,0,0
2048,2020-12-18,Finance,17.0,868.0,Month-to-Month,2.0,,Yes,,,,negative_set_to_missing,0,0
2049,2021-04-09,Tech,26.0,1319.0,Month-to-Month,0.0,6.0,Yes,,,,,0,0
2050,2020-06-08,Tech,25.0,1232.0,1 Year,4.0,24.0,No,,,,,0,0
2051,2022-11-17,Education,17.0,837.0,1 Year,1.0,3.0,Yes,,,,,0,0
2052,2020-01-22,Finance,12.0,592.0,Month-to-Month,0.0,29.0,No,,,,,0,0
2053,2021-01-13,Healthcare,33.0,1674.0,Month-to-Month,0.0,2.0,No,,,,,0,0
2054,2021-12-13,Finance,26.0,1325.0,Month-to-Month,3.0,27.0,No,,,,,0,0
2055,2022-10-31,Education,30.0,1488.0,Month-to-Month,1.0,26.0,Yes,,,,,0,0
2056,2021-01-27,Finance,21.0,1066.0,Month-to-Month,0.0,28.0,Yes,,,,,0,0
2057,2022-10-29,Tech,9.0,490.0,1 Year,4.0,22.0,No,,,,,0,0
2058,2021-01-05,Tech,11.0,575.0,1 Year,2.0,13.0,No,,,,,0,0
2059,2021-10-05,Healthcare,7.0,345.0,1 Year,0.0,3.0,No,,,,,0,0
2060,2021-08-13,Retail,7.0,335.0,Month-to-Month,0.0,10.0,No,,,,,1,0
2061,2021-09-30,Retail,23.0,1186.0,Month-to-Month,0.0,17.0,No,,,,,0,0
2062,2021-01-21,Education,34.0,1688.0,1 Year,3.0,30.0,No,,,,,0,0
2063,2022-10-03,Tech,34.0,1693.0,1 Year,1.0,14.0,No,recoded_from_1,,,,0,0
2064,2020-10-20,Tech,11.0,580.0,1 Year,3.0,22.0,Yes,,,,,0,0
2065,2022-01-14,Tech,8.0,405.0,1 Year,2.0,6.0,No,,,,,0,0
2066,2021-04-21,Manufacturing,17.0,884.0,2 Year,2.0,15.0,No,,,,,0,0
2067,2021-07-13,Retail,8.0,431.0,1 Year,0.0,15.0,No,recoded_from_1,,,,0,0
2068,2022-11-13,Retail,12.0,615.0,Month-to-Month,4.0,24.0,Yes,,,,,0,0
2069,2021-04-17,Retail,33.0,1647.0,Month-to-Month,3.0,3.0,No,,,,,0,0
2070,2020-02-24,Manufacturing,24.0,1202.0,1 Year,1.0,19.0,No,,,,,0,0
2071,2020-07-16,Retail,14.0,689.0,2 Year,1.0,24.0,No,,,,,0,0
2072,2021-02-17,Healthcare,36.0,1817.0,2 Year,1.0,15.0,No,,,,,0,0
2073,2020-02-06,Healthcare,11.0,534.0,1 Year,2.0,28.0,No,,,,,0,0
2074,2022-02-09,Education,11.0,586.0,1 Year,3.0,1.0,Yes,,,,,0,0
2075,2021-09-12,Retail,3.0,151.0,1 Year,4.0,13.0,No,,,,,0,0
2076,2020-08-12,Retail,26.0,1342.0,2 Year,1.0,17.0,No,,,,,0,0
2077,2020-11-16,Retail,22.0,1144.0,Month-to-Month,2.0,12.0,No,,,,,0,0
2078,2021-12-23,Finance,8.0,416.0,1 Year,5.0,1.0,Yes,,,,,0,0
2079,2022-01-20,Healthcare,11.0,574.0,2 Year,2.0,18.0,Yes,,,,,0,0
2080,2022-02-18,Tech,28.0,1392.0,1 Year,0.0,11.0,No,,,,,1,0
2081,2021-05-15,Tech,10.0,511.0,Month-to-Month,2.0,20.0,Yes,,,,,0,0
2082,2021-09-16,Tech,9.0,444.0,1 Year,2.0,5.0,Yes,,,,,0,0
2083,2022-08-01,Education,5.0,284.0,2 Year,3.0,16.0,No,,,,,0,0
2084,2022-08-19,Tech,26.0,1282.0,1 Year,2.0,12.0,No,,,,,0,0
2085,2022-09-27,Education,7.0,342.0,2 Year,2.0,21.0,No,,,,,0,0
2086,2021-11-26,Retail,4.0,201.0,2 Year,0.0,9.0,No,,,,,0,0
2087,2020-06-03,Manufacturing,27.0,1398.0,Month-to-Month,4.0,9.0,No,,,,,0,0
2088,2022-04-03,Manufacturing,20.0,1008.0,2 Year,1.0,23.0,No,,,,,0,0
2089,2020-07-13,Retail,41.0,2073.0,Unknown,0.0,2.0,No,,,,,0,1
2090,2021-03-05,Healthcare,12.0,624.0,Month-to-Month,1.0,20.0,No,,,,,0,0
2091,2022-06-05,Manufacturing,11.0,599.0,1 Year,0.0,6.0,No,,,,,1,0
2092,2022-07-17,Manufacturing,34.0,1750.0,Month-to-Month,5.0,28.0,Yes,,,,,0,0
2093,2021-01-17,Retail,35.0,1793.0,Month-to-Month,3.0,21.0,No,,,,,0,0
2094,2021-07-02,Manufacturing,37.0,1898.0,2 Year,4.0,27.0,No,,,,,0,0
2095,2020-05-02,Education,2.0,146.0,Month-to-Month,3.0,11.0,No,,,,,0,0
2096,2021-09-06,Education,10.0,535.0,1 Year,1.0,10.0,No,,,,,0,0
2097,2021-02-20,Education,22.0,1132.0,1 Year,2.0,26.0,No,,,,,0,0
2098,2021-04-28,Retail,13.0,681.0,Month-to-Month,2.0,3.0,Yes,,,,,0,0
2099,2022-09-21,Healthcare,10.0,535.0,1 Year,2.0,20.0,No,,,,,0,0
2100,2020-10-06,Finance,26.0,1283.0,1 Year,4.0,25.0,No,,,,,0,0
2101,2020-03-27,Healthcare,30.0,1542.0,Month-to-Month,3.0,1.0,Yes,,,,,0,0
2102,2020-05-10,Finance,5.0,282.0,1 Year,0.0,21.0,Yes,,,,,1,0
2103,2020-08-17,Manufacturing,13.0,694.0,Month-to-Month,1.0,16.0,No,,,,,0,0
2104,2021-05-30,Healthcare,11.0,593.0,Month-to-Month,3.0,7.0,No,,,,,0,0
2105,2021-11-05,Finance,12.0,629.0,2 Year,0.0,23.0,No,,,,,0,0
2106,2020-08-06,Manufacturing,14.0,702.0,Month-to-Month,4.0,8.0,No,,,,,0,0
2107,2020-04-24,Manufacturing,8.0,442.0,2 Year,1.0,11.0,No,,,,,0,0
2108,2022-05-17,Finance,24.0,1240.0,2 Year,4.0,7.0,No,,,,,0,0
2109,2022-01-13,Tech,22.0,1140.0,2 Year,3.0,11.0,Yes,,,,,0,0
2110,2020-04-21,Education,39.0,1960.0,1 Year,0.0,17.0,No,,,,,0,0
2111,2022-01-13,Tech,8.0,395.0,2 Year,2.0,27.0,No,,,,,0,0
2112,2022-03-15,Healthcare,9.0,462.0,1 Year,4.0,2.0,No,,,,,0,0
2113,2021-03-06,Education,5.0,250.0,1 Year,0.0,20.0,No,,,,,0,0
2114,2022-04-12,Retail,66.0,3284.0,1 Year,3.0,27.0,No,,,,,0,0
2115,2022-08-22,Tech,21.0,1082.0,1 Year,2.0,22.0,No,,,,,0,0
2116,2020-11-24,Manufacturing,38.0,1913.0,2 Year,3.0,2.0,No,,,,,0,0
2117,2021-10-31,Finance,4.0,238.0,2 Year,3.0,0.0,No,,,,,0,0
2118,2022-06-27,Tech,15.0,747.0,Month-to-Month,5.0,12.0,Yes,,,,,0,0
2119,2020-08-14,Education,14.0,700.0,Month-to-Month,4.0,16.0,No,,,,,0,0
2120,2020-09-23,Healthcare,4.0,232.0,1 Year,0.0,14.0,No,,,,,0,0
2121,2020-12-21,Retail,8.0,421.0,1 Year,2.0,6.0,No,,,,,0,0
2122,2022-02-11,Education,13.0,658.0,Month-to-Month,3.0,30.0,Yes,,,,,0,0
2123,2021-04-13,Tech,7.0,341.0,1 Year,2.0,6.0,No,,,,,0,0
2124,2022-04-01,Finance,17.0,884.0,2 Year,2.0,8.0,No,,,,,0,0
2125,2020-08-28,Retail,29.0,1431.0,2 Year,3.0,16.0,No,,,,,0,0
2126,2022-10-09,Healthcare,7.0,345.0,Month-to-Month,2.0,22.0,No,,,,,0,0
2127,2021-08-12,Finance,31.0,1593.0,1 Year,1.0,,No,,,,negative_set_to_missing,0,0
2128,2021-08-02,Healthcare,35.0,1754.0,1 Year,1.0,5.0,No,,,,,0,0
2129,2021-06-20,Education,5.0,260.0,2 Year,2.0,14.0,No,,,,,0,0
2130,2022-07-27,Education,5.0,240.0,Month-to-Month,2.0,15.0,No,,,,,0,0
2131,2022-03-25,Healthcare,3.0,157.0,2 Year,4.0,12.0,No,,,,,0,0
2132,2020-05-29,Retail,32.0,1592.0,2 Year,3.0,1.0,Yes,,,,,0,0
2133,2021-12-26,Retail,9.0,435.0,Month-to-Month,3.0,8.0,No,,,,,0,0
2134,2022-01-29,Manufacturing,25.0,1246.0,2 Year,3.0,1.0,No,,,,,0,0
2135,2022-10-06,Retail,27.0,1373.0,1 Year,1.0,4.0,No,,,,,0,0
2136,2020-10-17,Retail,18.0,913.0,Month-to-Month,2.0,10.0,Yes,,,,,0,0
2137,2021-07-29,Healthcare,17.0,876.0,1 Year,1.0,9.0,No,,,,,0,0
2138,2022-11-24,Retail,58.0,2920.0,1 Year,2.0,28.0,No,,,,,0,0
2139,2020-11-05,Tech,8.0,436.0,Month-to-Month,4.0,6.0,No,,,,,0,0
2140,2022-08-21,Tech,17.0,863.0,Month-to-Month,1.0,22.0,Yes,,,,,0,0
2141,2022-06-23,Education,58.0,2925.0,2 Year,3.0,17.0,No,,,,,0,0
2142,2020-10-30,Finance,58.0,2895.0,1 Year,2.0,2.0,No,,,,,0,0
2143,2022-11-07,Tech,10.0,514.0,2 Year,2.0,28.0,No,,,,,0,0
2144,2022-12-13,Education,20.0,1003.0,1 Year,3.0,,No,,,,negative_set_to_missing,0,0
2145,2020-07-12,Retail,20.0,1022.0,Month-to-Month,1.0,9.0,No,,,,,0,0
2146,2022-02-04,Education,33.0,1643.0,1 Year,1.0,4.0,Yes,,,,,0,0
2147,2022-09-09,Healthcare,41.0,2088.0,2 Year,3.0,30.0,No,,,,,0,0
2148,2020-03-30,Manufacturing,17.0,887.0,1 Year,2.0,30.0,No,,,,,0,0
2149,2020-09-21,Tech,20.0,1007.0,Month-to-Month,2.0,25.0,No,,,,,0,0
2150,2020-05-24,Finance,20.0,1050.0,2 Year,2.0,12.0,No,,,,,0,0
2151,2022-03-27,Retail,13.0,641.0,Month-to-Month,1.0,27.0,No,,,,,0,0
2152,2021-08-06,Healthcare,12.0,599.0,Month-to-Month,1.0,9.0,No,,,,,0,0
2153,2020-09-25,Retail,23.0,1175.0,2 Year,3.0,3.0,No,,,,,0,0
